id,Time (ns),"Sensor 1 WE , (V)","Sensor 1 AE, (V)","Sensor 2 WE, (V)","Sensor 2 AE, (V)","Sensor 3 WE, (V) ","Sensor 3 AE, (V)","Sensor 4 WE, (V) ","Sensor 4 AE, (V)",
1,41760.9,0.884568773,0.44248657,2.661915025,1.19048611,5.065800098,2.732749687,5.731619668,2.732749687,
0,41763.8,0.884589356,0.442498707,1.815757101,0.988386574,4.724159221,2.534660385,5.195605929,2.534660385,
1,41766.4,0.884638795,0.442537122,2.561644236,0.920751712,4.850993849,2.653925488,5.783416958,2.653925488,
0,41768,0.884662557,0.442538771,1.892492418,0.953011503,4.881057605,2.90952925,6.133453683,2.90952925,
1,41772,0.88472887,0.442598604,2.406737713,1.390555054,5.098966653,3.238022704,6.051141669,3.238022704,
0,41777.9,0.884806154,0.442621876,2.364159158,1.297846597,5.549230383,3.155555208,6.176837505,3.155555208,
1,41778,0.884898372,0.442631118,2.555168883,1.534413681,4.66460686,2.504235279,5.756495761,2.504235279,
0,41788.8,0.884928613,0.442632329,2.885436851,1.641577832,4.677456775,2.998707015,5.694152366,2.998707015,
1,41790,0.884965077,0.442635397,2.415180639,1.518026995,5.073188548,2.637190356,5.623783916,2.637190356,
0,41791,0.885061499,0.442699295,2.063472356,1.004317252,4.836524471,2.816590563,5.910474578,2.816590563,
1,41794.8,0.885082868,0.442705094,2.463779365,1.152850406,4.50040059,2.727267314,5.232374483,2.727267314,
0,41807.1,0.885119034,0.442736997,2.890927137,1.44158837,5.303992999,3.114008924,6.034687824,3.114008924,
1,41814.4,0.885152147,0.442763575,2.873811981,1.251341692,4.630375342,2.67791306,5.296205243,2.67791306,
0,41820,0.885249229,0.442798806,2.906752663,1.480893666,4.914355216,2.552551651,5.713834689,2.552551651,
1,41823,0.885277806,0.442802777,1.869058398,0.889291424,4.398917469,2.736184896,5.326966063,2.736184896,
0,41832,0.88532682,0.442838355,2.666793724,1.53405335,5.358887042,3.256157741,6.430071483,3.256157741,
1,41832.3,0.885361066,0.442865981,2.318242147,0.827757179,5.180359495,3.036819362,5.713580407,3.036819362,
0,41834,0.885438251,0.442865998,2.751132354,1.539866526,4.256427653,2.58948488,5.831966786,2.58948488,
1,41834.2,0.885459008,0.442874246,2.767894214,1.132666891,5.001210261,2.577526245,5.383716891,2.577526245,
0,41838.4,0.885516685,0.442874987,2.515588812,1.145325453,4.745321991,2.908030857,6.194243573,2.908030857,
1,41841.8,0.885566632,0.44288271,2.665332851,1.560661907,4.391269077,2.561399144,5.816780311,2.561399144,
0,41843.9,0.885586991,0.442891248,2.449985079,1.531948762,5.103389737,3.144296108,5.648421144,3.144296108,
1,41848,0.885649887,0.442893814,1.846132879,0.910676845,5.174102222,3.148070854,6.150546906,3.148070854,
0,41850.9,0.885663934,0.442894298,1.737297227,0.885132777,5.533433713,3.221092683,5.783442148,3.221092683,
1,41853,0.885679576,0.442897054,1.825861736,0.898939913,4.510296762,2.653254127,5.170495533,2.653254127,
0,41870.4,0.885708842,0.442925051,2.518291304,1.435245336,5.136483288,3.073200712,5.83835154,3.073200712,
1,41878.2,0.885734259,0.442945432,2.330410885,0.935491381,4.561417217,2.715090469,5.704594524,2.715090469,
0,41879.7,0.885775112,0.442985438,2.525386449,1.221581042,4.905365089,2.597552441,5.527442859,2.597552441,
1,41886.6,0.885817343,0.442988076,1.819148646,0.829733863,4.976674567,2.77060392,5.408812859,2.77060392,
0,41894.9,0.885850308,0.44299669,2.02843496,0.869196397,4.434535837,2.635997591,5.913552782,2.635997591,
1,41899.5,0.885923553,0.442999613,2.619285208,1.386340958,5.191289533,2.966398259,6.153208122,2.966398259,
0,41903.4,0.885947739,0.44301359,2.699272055,1.305130657,4.436691651,2.751930729,5.977071677,2.751930729,
1,41915.9,0.885967603,0.443031614,2.375548984,1.019683915,5.460254056,2.993892424,5.741574977,2.993892424,
0,41926.6,0.885984131,0.443032782,2.51962948,1.010957387,4.983884639,2.693955951,5.474716847,2.693955951,
1,41935.6,0.886016093,0.44305119,2.994162303,1.616112934,4.899251665,3.078122986,6.273861899,3.078122986,
0,41936.4,0.886059343,0.44306476,2.906560112,1.413001257,5.101828488,2.987712299,6.108896014,2.987712299,
1,41949.6,0.886096105,0.443092267,2.40856176,0.933286933,5.177583612,3.103550393,5.68809685,3.103550393,
0,41951,0.886157711,0.443101616,2.46989358,1.463604567,4.728980886,2.603106775,5.2324927,2.603106775,
1,41955.2,0.886165803,0.443101839,2.471191417,1.528274141,4.367419521,2.559227698,5.50436534,2.559227698,
0,41959.4,0.886222049,0.443114579,2.358335949,0.938119203,4.991540822,2.806887666,5.844275148,2.806887666,
1,41964,0.88624005,0.443125885,2.265953519,1.289583249,5.647067376,3.271572216,6.019007136,3.271572216,
0,41969.2,0.886314166,0.443135384,2.840055522,1.203138325,4.336147511,2.531083552,5.648891705,2.531083552,
1,41972.4,0.886329544,0.443149356,2.840562538,1.394129576,5.379800063,2.952131704,5.726047708,2.952131704,
0,41973.4,0.886367633,0.443165683,2.430308045,1.097816272,5.047509742,3.203551184,6.386012317,3.203551184,
1,41975.7,0.886461519,0.443252017,3.206531868,1.624317071,5.404275883,3.011474965,6.226751593,3.011474965,
0,41976.5,0.886508203,0.44326002,1.856149746,0.939199831,4.879703626,2.512279224,5.676077385,2.512279224,
1,41985.6,0.886597035,0.443292626,2.293810532,1.212526878,4.411229826,2.592556747,5.469396367,2.592556747,
0,41994.4,0.886618875,0.443302985,2.556535164,1.186020641,5.106651683,3.09557562,6.271027559,3.09557562,
1,41995.8,0.886658148,0.44332652,2.753932677,1.458137444,5.021158983,3.240362544,5.966229072,3.240362544,
0,42005.6,0.886667409,0.443327244,2.485213121,1.588770107,4.90441752,3.221647914,6.266825898,3.221647914,
1,42009,0.886677794,0.443335835,2.702006779,1.410890728,4.371027505,2.663596229,5.575672184,2.663596229,
0,42010,0.886717563,0.443360988,1.881365306,0.913356024,4.473571619,2.611571183,5.307172827,2.611571183,
1,42012,0.886765479,0.4433619,2.065014526,1.224601886,5.230535376,3.137932629,5.623172473,3.137932629,
0,42017.4,0.886866536,0.443453995,2.448239463,1.504015708,4.351713775,2.629163885,5.483338482,2.629163885,
1,42019.6,0.886953478,0.443533096,2.233210687,1.045881733,5.582456898,3.111501897,6.387205302,3.111501897,
0,42022.4,0.887036044,0.443556705,2.571744878,0.924455022,5.079390984,2.796265989,5.905820104,2.796265989,
1,42024,0.887126324,0.443577736,2.208079733,1.246040146,5.323943971,3.026062144,6.105232921,3.026062144,
0,42028.8,0.887198739,0.443620393,2.840193604,1.304509884,4.786319083,2.662786762,5.594805484,2.662786762,
1,42032.2,0.88722459,0.443636107,2.776277883,1.287657906,4.473110769,2.511351618,5.021571093,2.511351618,
0,42036.5,0.887250763,0.443644405,2.218522914,0.984473141,4.841036547,2.512135473,5.710393879,2.512135473,
1,42041,0.88727824,0.443662261,2.451403981,1.081388093,5.297755125,2.991853718,6.29048896,2.991853718,
0,42044.2,0.887299205,0.44367422,2.547366223,1.297007372,4.657342217,2.959136971,5.831988356,2.959136971,
1,42044.8,0.887369485,0.443681992,2.324072627,1.071777291,4.324331559,2.490050845,4.989128937,2.490050845,
0,42049.8,0.887455825,0.443766848,2.436712406,1.166598313,5.486896378,3.094582558,5.736358142,3.094582558,
1,42051.8,0.887474172,0.443771204,2.448958933,0.969952664,4.880340755,3.200290371,5.832001461,3.200290371,
0,42055.2,0.887486859,0.443775548,2.658678691,1.409225406,4.413646947,2.514172371,5.420883161,2.514172371,
1,42060.8,0.887505343,0.443790964,2.341187801,1.285807268,4.962155997,2.495317529,5.016225478,2.495317529,
0,42062.5,0.887622803,0.443814749,1.796113515,0.880005289,4.999240163,2.640400419,5.329438304,2.640400419,
1,42063.1,0.887700313,0.443841937,2.930626564,1.509630222,5.360146191,3.041876769,6.228919276,3.041876769,
0,42064.8,0.887896965,0.443945894,2.867851784,1.609559932,4.521362472,2.613484148,5.380958686,2.613484148,
1,42066.5,0.887922462,0.443962873,2.364876728,0.846233962,5.03608916,2.995298741,5.553174077,2.995298741,
0,42067.2,0.88804237,0.443974462,2.340252425,1.235565306,4.334097634,2.602817054,5.265253881,2.602817054,
1,42071.7,0.888063562,0.443991044,2.681838496,1.181871289,4.84334954,3.000710406,5.770061415,3.000710406,
0,42072,0.888079494,0.443999538,2.638664514,1.03279794,5.391159349,3.022576514,5.571041706,3.022576514,
1,42088.8,0.888087796,0.444001179,2.401956291,0.976465252,5.013082159,3.021573548,5.540176007,3.021573548,
0,42090,0.888122905,0.44403515,2.496924599,1.502280813,4.4237797,2.700841093,5.870265074,2.700841093,
1,42092.6,0.888161289,0.444060777,2.086670989,1.232339769,5.148623516,2.939301163,5.440914298,2.939301163,
0,42094.8,0.888255277,0.444095815,2.232130557,0.932222688,4.700251723,3.048603689,5.801656929,3.048603689,
1,42105,0.888273384,0.444099092,2.458824128,0.853224517,5.354559235,3.017171672,5.584584933,3.017171672,
0,42110.9,0.888305314,0.444128695,2.801736853,1.35392036,4.642277163,2.539091887,5.179306264,2.539091887,
1,42113.4,0.888331131,0.444146569,2.632915006,1.117017971,4.883106328,2.766995649,5.986387475,2.766995649,
0,42114.2,0.888371958,0.444158673,2.758554751,1.54389054,4.347317978,2.554946916,5.580764478,2.554946916,
1,42116.8,0.888453412,0.444179473,2.536361225,1.251218599,4.826820042,2.52322734,5.188126122,2.52322734,
0,42120.1,0.888467342,0.44419179,1.991119129,1.025606482,5.368995359,2.99664842,6.255176979,2.99664842,
1,42121.8,0.888519011,0.444226326,2.492902722,1.057954536,4.788496651,3.108696966,6.110273525,3.108696966,
0,42129.6,0.88861611,0.444231333,1.803598569,0.852730231,4.807252235,2.698915812,5.78184202,2.698915812,
1,42131.1,0.888662612,0.444261832,2.466412453,1.426844457,4.477994321,2.747626863,5.798033218,2.747626863,
0,42131.2,0.88868153,0.444262454,2.422462341,0.957546086,5.112871797,3.048315369,5.676556057,3.048315369,
1,42138,0.888715001,0.444294628,2.302656717,1.467283093,4.255963334,2.571328668,5.41274095,2.571328668,
0,42138.9,0.888734855,0.444310206,2.308306743,1.366250673,4.339730361,2.480211636,5.133344429,2.480211636,
1,42140,0.88877054,0.444329023,1.871395489,0.835179974,4.54510409,2.758112779,5.455929495,2.758112779,
0,42140,0.888825561,0.444361305,2.389420095,0.949096211,4.656354861,2.580479151,5.7293293,2.580479151,
1,42148.4,0.88886932,0.444361965,1.999563601,1.112031048,4.658081378,2.620624757,5.109470993,2.620624757,
0,42150.6,0.888913309,0.444365039,2.440311887,1.36301401,4.564591579,2.589367921,5.838744623,2.589367921,
1,42157.5,0.888940463,0.44438886,2.503171873,1.580611582,4.963010199,3.06392208,6.26788166,3.06392208,
0,42161.5,0.888969295,0.444409282,2.207626157,0.980029884,4.457766205,2.598208595,5.109684749,2.598208595,
1,42170,0.889089854,0.444414459,1.932923164,1.020288589,4.85550449,2.860946036,5.483625449,2.860946036,
0,42173.6,0.889172972,0.444478776,2.379623706,1.314542864,5.477153391,3.038243733,5.879734642,3.038243733,
1,42188,0.889310282,0.444595539,2.957485964,1.584001466,5.189267425,3.142953494,5.952269495,3.142953494,
0,42190,0.889393385,0.444669458,2.073193525,1.015766788,4.556431662,2.592372797,5.508248203,2.592372797,
1,42197.5,0.889411337,0.444677743,2.302312412,0.921411836,4.575696947,2.531109038,5.430113921,2.531109038,
0,42202.8,0.889469303,0.44469866,2.615195487,1.29065988,4.425357236,2.74414566,5.322840084,2.74414566,
1,42208.8,0.889485989,0.444712545,2.194776259,0.838751644,5.050402349,3.006644098,5.852031611,3.006644098,
0,42220.8,0.889510249,0.444731662,2.270188838,1.291267829,4.951114605,2.679750734,5.508249239,2.679750734,
1,42223.7,0.889600751,0.444781458,2.059248447,1.032896185,4.965422101,2.751452832,5.92041422,2.751452832,
0,42228.2,0.889618976,0.444788008,2.032353118,0.881843327,4.294084238,2.476641279,5.318765533,2.476641279,
1,42240,0.88965894,0.444798101,2.838943905,1.589638907,4.971252244,3.109833842,5.789909256,3.109833842,
0,42241.8,0.889740446,0.444860682,2.049488655,0.913011057,4.810858439,2.57437541,5.062518319,2.57437541,
1,42242.3,0.889780769,0.444891229,2.489967515,1.292954677,5.554536608,3.08433761,6.272087354,3.08433761,
0,42246,0.889833384,0.444941786,2.388837437,0.880296057,5.579510094,3.156251989,6.35511843,3.156251989,
1,42247.5,0.889901361,0.444991208,1.689212851,0.83435411,4.238013023,2.527077107,5.269334559,2.527077107,
0,42249.6,0.889957767,0.44503972,2.45180888,0.981323428,5.572665532,3.2688484,6.347883684,3.2688484,
1,42257.9,0.889977611,0.445053217,2.358587125,1.364539219,5.601162486,3.234332973,5.995933571,3.234332973,
0,42259.8,0.890003821,0.445070723,3.226742875,1.582011079,4.9812549,3.265933997,6.496604329,3.265933997,
1,42261.7,0.890025675,0.445086351,1.869797083,0.869328184,4.751941137,3.019748313,5.753406232,3.019748313,
0,42265.4,0.890069411,0.445093203,1.921795776,0.985068527,4.926430038,2.969731404,6.238663201,2.969731404,
1,42276.5,0.890102227,0.445120955,2.325846611,1.181487377,4.529831863,2.714735478,5.708848631,2.714735478,
0,42276.6,0.890138817,0.445128783,2.956324076,1.44115986,4.654850555,2.766229039,5.905733758,2.766229039,
1,42278.8,0.89016064,0.445150505,2.261794195,0.9260428,5.41197443,3.0389962,6.000457409,3.0389962,
0,42281.6,0.890217183,0.44517132,3.006854246,1.411739728,5.359973604,3.045295848,6.012694526,3.045295848,
1,42283.8,0.890221935,0.44517381,2.527248129,1.124446427,4.295907174,2.537914279,5.377149185,2.537914279,
0,42286.4,0.89028962,0.445210764,2.330176757,1.343747138,4.411768255,2.646947508,5.353976874,2.646947508,
1,42295.5,0.890301741,0.445213248,2.144617295,1.262315214,4.864334207,2.540477969,5.132976293,2.540477969,
0,42296.5,0.890370319,0.445278992,2.268270863,1.164880001,4.741136053,2.530769411,5.642228603,2.530769411,
1,42312,0.890459573,0.445281383,1.923497108,0.944624131,5.162329732,2.850311099,5.542658681,2.850311099,
0,42312.4,0.8904738,0.44528307,2.960596298,1.60522172,4.848130127,2.536470112,5.302310867,2.536470112,
1,42312.6,0.890486195,0.445283617,2.484178571,0.979825389,4.945582351,2.966059788,5.891895326,2.966059788,
0,42319.8,0.890537589,0.445330392,2.851471877,1.528514403,5.130198714,2.789526877,5.298403511,2.789526877,
1,42320,0.89058815,0.445368987,2.635951797,1.614874271,5.381208618,3.264035747,6.256288998,3.264035747,
0,42324.1,0.890678766,0.445417194,2.53783904,0.924865802,4.520438215,2.73659503,5.856719092,2.73659503,
1,42325.5,0.8906922,0.445421319,1.692609873,0.835878345,4.696767447,2.600668278,5.091874933,2.600668278,
0,42328,0.890717753,0.445422834,1.950030005,0.861403538,4.879552015,2.996675266,6.21747766,2.996675266,
1,42328,0.890777491,0.445465985,2.703427785,1.390235071,4.606416969,2.917091194,6.067489258,2.917091194,
0,42337.4,0.890838516,0.44549616,2.070545518,0.994602224,5.220170179,2.896695904,5.372089796,2.896695904,
1,42351,0.890882137,0.445516227,3.028645558,1.462748394,5.492842364,3.261877287,5.849159854,3.261877287,
0,42353.8,0.890934311,0.445516978,2.909253165,1.387191096,4.605160226,2.892544979,6.021597214,2.892544979,
1,42354.9,0.890973798,0.445543594,2.749098527,1.510335789,5.305105871,3.113541423,6.218557568,3.113541423,
0,42360.6,0.891049353,0.445574719,2.512072918,0.930632923,4.530813817,2.713888734,5.508860825,2.713888734,
1,42368.1,0.891102468,0.445619575,2.936332393,1.427984974,4.965838821,2.862666986,5.731943733,2.862666986,
0,42370.3,0.891158488,0.445649938,2.259209205,1.183007192,5.030402674,3.249200727,6.201409043,3.249200727,
1,42378.6,0.891196165,0.445665807,2.554710369,1.207734135,5.100089502,3.252829648,6.282345218,3.252829648,
0,42380.8,0.891217515,0.445686794,2.177405092,0.972439883,4.406956831,2.53078563,5.351771933,2.53078563,
1,42382.1,0.891251813,0.445713019,2.170622911,0.832778743,4.659117495,2.560527744,5.17588034,2.560527744,
0,42388.8,0.891299006,0.445736937,2.032384139,0.961760019,5.170391016,3.012211181,5.511721091,3.012211181,
1,42390.6,0.891445701,0.445872616,2.219467305,0.951142209,4.228830938,2.527640603,5.731586144,2.527640603,
0,42392.5,0.891498551,0.445883625,1.908960852,0.992378481,4.765927386,2.54111146,5.761666528,2.54111146,
1,42396.3,0.891563304,0.445895086,2.574749025,1.37095864,4.475299065,2.575471069,5.232714322,2.575471069,
0,42398.2,0.891679556,0.445941558,2.183306272,1.097259168,5.194893525,3.111670891,6.313907056,3.111670891,
1,42399.5,0.891706983,0.445953112,2.422554977,1.455875761,4.872790261,2.520642188,5.021029161,2.520642188,
0,42409.9,0.8917406,0.445971177,2.724611406,1.398635216,5.311632951,3.19232811,6.056889104,3.19232811,
1,42411.6,0.891751723,0.445980846,2.824824527,1.217493686,4.395772184,2.574059521,5.642910699,2.574059521,
0,42411.6,0.891791571,0.445981168,2.375780659,1.45071321,4.870766757,2.975468518,6.246588635,2.975468518,
1,42414.4,0.891818171,0.445981804,2.632173263,1.446774823,4.553760201,2.797202574,5.497388617,2.797202574,
0,42415.2,0.891846462,0.445984053,3.131355009,1.641739703,5.30663483,3.066290058,5.712352998,3.066290058,
1,42415.8,0.891924415,0.446001178,1.801311823,0.866452037,5.027704656,3.159838911,5.857483462,3.159838911,
0,42416.5,0.891937789,0.446009193,2.026651714,0.896377993,4.606478717,2.816518531,5.323104046,2.816518531,
1,42420,0.891991227,0.446035583,2.447647712,1.510672484,5.488378445,3.176761201,6.251900597,3.176761201,
0,42428.4,0.892019188,0.446041319,2.617605262,1.375283215,5.188009035,2.792853516,5.600138023,2.792853516,
1,42430,0.892067043,0.446047023,2.796424459,1.411014158,5.439259601,2.987067086,5.963792466,2.987067086,
0,42430.5,0.892079894,0.446052244,2.98614672,1.438524556,4.239844203,2.483804362,5.72664411,2.483804362,
1,42430.8,0.892097301,0.446056098,2.900571055,1.45965981,4.639500149,2.797165478,5.445797423,2.797165478,
0,42431.2,0.892112187,0.446064522,2.76994874,1.408539246,4.6586201,2.632132,5.911332438,2.632132,
1,42431.4,0.892172352,0.44607095,2.040959852,1.130074183,4.603518166,2.714245759,5.910250676,2.714245759,
0,42435.9,0.892224467,0.446086155,2.263411468,1.341265941,5.166252574,2.876649986,6.061615321,2.876649986,
1,42442.2,0.892309039,0.446138429,2.868543789,1.353699614,5.388893069,3.138987256,6.244481242,3.138987256,
0,42445,0.892374815,0.446179954,2.739201818,1.307290902,5.125569645,2.768525855,5.436151363,2.768525855,
1,42446,0.892379346,0.446181282,2.54716354,1.528185481,5.266290036,3.077166087,5.902301501,3.077166087,
0,42451.5,0.892394614,0.446188312,2.148925896,0.886218866,5.552225303,3.247772458,6.164070755,3.247772458,
1,42453,0.892446728,0.446193165,2.757584808,1.570966314,4.716779409,2.809118914,5.868422659,2.809118914,
0,42476,0.892545794,0.446200261,2.494967946,1.032941576,5.007437292,3.042858763,5.997369733,3.042858763,
1,42484,0.892557204,0.446203083,2.699577297,1.586533455,4.98809416,3.175397418,6.246662607,3.175397418,
0,42485,0.892609892,0.446222173,2.427827274,0.826915051,5.321161753,3.087683706,6.331883237,3.087683706,
1,42498.3,0.892622401,0.4462307,2.325936476,1.100309076,5.021086025,2.80041493,5.802434335,2.80041493,
0,42498.3,0.892670012,0.446236918,3.262590164,1.614332112,4.962550868,2.956333364,6.191728831,2.956333364,
1,42500,0.892735501,0.446268076,2.8938732,1.429659569,5.596488235,3.160156609,5.916022695,3.160156609,
0,42505,0.892773601,0.446300849,2.523306985,1.271207751,5.310904599,3.211627311,6.030835031,3.211627311,
1,42508.8,0.892792127,0.446311815,3.105172324,1.532805198,4.866397823,3.175348335,6.069366039,3.175348335,
0,42510.3,0.892808207,0.44632175,2.539007681,1.487188001,5.004571538,2.736199019,5.442293366,2.736199019,
1,42510.6,0.892833951,0.446337315,2.632201622,1.513885747,4.698312452,2.504789455,5.440878753,2.504789455,
0,42518.7,0.892894173,0.446339568,2.595816877,1.538636273,4.814777139,2.558794959,5.83472923,2.558794959,
1,42520,0.892933646,0.446365058,2.318223903,1.401779902,4.523209269,2.810880694,5.977672347,2.810880694,
0,42526.4,0.892941051,0.446368848,2.950657667,1.341057346,5.002623427,2.772474727,6.012483335,2.772474727,
1,42529.6,0.892967258,0.44639446,2.603189833,1.626798759,4.755988567,2.763822347,5.30912278,2.763822347,
0,42534,0.892994445,0.446405975,2.118846736,1.017253556,5.139110553,3.254771921,6.075596122,3.254771921,
1,42539.4,0.893064747,0.446441754,3.061463707,1.606157522,4.413478211,2.55530399,5.70399306,2.55530399,
0,42540.3,0.893101794,0.446472654,1.800635406,0.940234038,4.898406616,2.742630496,5.294250657,2.742630496,
1,42540.8,0.89315671,0.446503531,2.79510557,1.296375251,4.883295057,2.880390198,5.522276286,2.880390198,
0,42541.3,0.893170877,0.44651709,2.058890177,0.926756299,5.535945772,3.24983739,5.770288404,3.24983739,
1,42542.4,0.893177521,0.446520947,1.795409863,0.836289761,5.070108129,2.896427866,5.381439615,2.896427866,
0,42544.8,0.893268006,0.446607242,2.299271234,0.952265684,4.605290516,2.841604911,5.558053616,2.841604911,
1,42553.6,0.893324565,0.446645885,2.140630413,0.937258968,4.873799617,3.140813741,6.308725784,3.140813741,
0,42555.6,0.893344597,0.446653377,2.373457971,1.346738122,5.100397567,2.910590137,6.08600599,2.910590137,
1,42567,0.893382139,0.446668639,2.749245574,1.334802619,4.747989538,2.857708002,5.381038684,2.857708002,
0,42569.8,0.893403973,0.44667085,2.655118872,1.448154519,5.29764913,2.924865995,5.546602984,2.924865995,
1,42575.4,0.893506212,0.446725872,2.348428109,1.146815934,5.325516898,3.246266484,6.171498738,3.246266484,
0,42577.8,0.89358618,0.446747408,3.025349248,1.493639501,5.031259306,3.011131754,6.166062146,3.011131754,
1,42578.5,0.89362941,0.446754867,1.871890874,1.016587452,4.977619421,2.777928949,5.88940438,2.777928949,
0,42580.5,0.893678316,0.446781659,2.685464002,1.634504224,5.015217527,3.207572668,5.986913532,3.207572668,
1,42580.8,0.893783066,0.446864885,2.96767176,1.588043887,5.290578006,2.912360296,5.701609687,2.912360296,
0,42585.2,0.893851398,0.446872836,2.39698826,0.827862215,5.104528932,2.713667621,5.910314594,2.713667621,
1,42588,0.893916185,0.446927648,2.463135523,1.113457263,4.957954397,2.939647138,5.867353367,2.939647138,
0,42592,0.893926757,0.446936091,2.638608044,1.433413145,4.477873644,2.731313232,5.880525186,2.731313232,
1,42592.5,0.894031307,0.446947313,2.511529375,1.415899386,4.576730765,2.62424199,5.248013982,2.62424199,
0,42596.4,0.894103085,0.446994386,2.251288035,1.383236301,5.429829249,3.258929928,6.466462761,3.258929928,
1,42605.2,0.894124378,0.447014961,2.578591369,1.10554916,4.331025133,2.542982696,5.084722162,2.542982696,
0,42605.2,0.894226761,0.447059489,2.415594913,0.983286677,4.667524269,2.799708812,5.930327761,2.799708812,
1,42611.8,0.894247312,0.447064076,2.363933994,0.961598869,4.61035048,2.604074123,5.113529608,2.604074123,
0,42614.4,0.894311757,0.447093974,2.699136639,1.351600246,4.858895986,2.673199515,5.283174162,2.673199515,
1,42619.5,0.894360286,0.447125395,2.535589038,1.324002084,5.162372397,3.078766858,6.11360436,3.078766858,
0,42619.5,0.894404951,0.447125863,2.801294595,1.31011949,4.913226332,3.094323763,5.927090069,3.094323763,
1,42620.6,0.894424252,0.447127764,2.483059402,0.91599296,4.664640444,2.558051206,5.829141126,2.558051206,
0,42620.7,0.894434494,0.447130973,1.958775061,1.081269119,4.943023606,3.244626262,5.743748331,3.244626262,
1,42620.8,0.894486494,0.447162933,2.160532837,1.248637559,4.41309858,2.624172327,5.355443214,2.624172327,
0,42625.6,0.894512469,0.447181447,3.06894134,1.634280212,5.096915201,3.080526083,6.131569296,3.080526083,
1,42625.8,0.894518306,0.447184683,2.524521289,1.123237683,5.256684576,2.927626153,5.700300875,2.927626153,
0,42631.2,0.894538416,0.447187661,2.319277862,0.908489116,5.02704544,3.252205603,6.099516862,3.252205603,
1,42632.5,0.894572086,0.447190546,2.736372622,1.637052168,5.047853748,2.585399559,5.316858237,2.585399559,
0,42634.8,0.89461068,0.447211434,2.893691663,1.305019744,4.856630773,2.997864883,6.186672616,2.997864883,
1,42639.8,0.894643031,0.44723527,2.490847927,1.061581339,4.880774283,2.846089355,5.666649846,2.846089355,
0,42641.6,0.89465825,0.447236758,2.543846787,1.041766677,5.341194243,2.882017088,6.104710532,2.882017088,
1,42648,0.894688168,0.447239097,2.242295797,0.866077595,5.072136293,2.735356752,6.03264857,2.735356752,
0,42648.2,0.894697213,0.447247903,2.681741229,1.577266403,4.384957702,2.571855791,5.32790988,2.571855791,
1,42649.2,0.894715709,0.447264278,2.472013464,1.22926358,4.864408656,2.871982819,6.070388791,2.871982819,
0,42664.3,0.894766267,0.447291808,2.5535199,1.272442309,4.40248093,2.50352798,5.2874934,2.50352798,
1,42666.6,0.894808847,0.44730057,2.385683877,1.527109631,4.724178643,2.716451719,5.47851799,2.716451719,
0,42673.8,0.894833925,0.447315291,2.000307112,1.155707501,5.041011508,2.973247581,5.871161918,2.973247581,
1,42674,0.894932682,0.447346526,2.963132979,1.440973574,5.142028108,2.714578967,5.549093925,2.714578967,
0,42674.1,0.89498027,0.447382304,2.347542045,1.440534335,5.349340631,3.192994746,6.328811965,3.192994746,
1,42674.4,0.89499058,0.447383104,2.245845241,1.0193734,5.040131651,2.595734254,5.560437042,2.595734254,
0,42676.8,0.895049738,0.447440664,2.060513315,1.059386384,5.487896995,3.247341512,6.270967432,3.247341512,
1,42676.9,0.895055334,0.447441609,2.740880419,1.236129614,4.957556162,2.86744115,5.704954843,2.86744115,
0,42680,0.895090261,0.447472433,2.700478737,1.282733498,4.878955034,2.845884607,5.849490505,2.845884607,
1,42680.3,0.895131211,0.447475158,2.970122141,1.40717127,5.255877642,2.838504469,5.719670355,2.838504469,
0,42690,0.895232801,0.447493859,2.358988322,0.864772348,4.98686762,2.649381894,5.758134306,2.649381894,
1,42695.8,0.895292711,0.447509402,2.506266013,1.01164672,5.077975811,3.034902311,5.541388197,3.034902311,
0,42707,0.895312713,0.44751082,2.572254159,1.163211292,5.197826171,2.824131868,5.972439928,2.824131868,
1,42707.4,0.895326885,0.447519854,2.099635704,1.139267741,4.645406852,2.656173039,5.288717986,2.656173039,
0,42710.8,0.895401419,0.447586263,2.570957142,1.170175496,4.836302103,2.666645828,5.586285839,2.666645828,
1,42715.8,0.89542461,0.447592482,2.038380025,0.829887411,5.049275518,3.282438364,6.540161155,3.282438364,
0,42718,0.895491123,0.447610732,2.118999721,1.157695188,4.276146975,2.614892682,5.387375437,2.614892682,
1,42728.6,0.895511587,0.447610819,2.14006431,1.178987432,5.384207678,3.095086431,6.157937,3.095086431,
0,42730.8,0.895604526,0.447654959,2.077463825,1.20946286,4.387521994,2.496642635,5.384781358,2.496642635,
1,42738.7,0.895723474,0.447736339,2.475134746,1.469310804,5.025864673,2.893627547,5.511450948,2.893627547,
0,42738.8,0.895739257,0.447740728,1.931462196,0.904665103,5.124287968,2.818258376,5.395541464,2.818258376,
1,42745.5,0.89579195,0.447764999,2.077445519,1.221836848,5.273974089,3.265628461,6.45666103,3.265628461,
0,42745.5,0.895818335,0.447774381,2.703223059,1.211992953,4.761007922,2.943884821,6.195256714,2.943884821,
1,42749.7,0.895923905,0.447873579,2.537979976,1.562918338,4.995568666,3.278897336,5.802967461,3.278897336,
0,42751.6,0.895998659,0.447938144,2.736165014,1.547290607,4.88143533,3.069994051,5.733833756,3.069994051,
1,42753.9,0.896044139,0.447971693,2.734739613,1.533921086,5.43308587,3.277783135,5.775898196,3.277783135,
