id,Time,Channel 1,Channel 2,Channel 3,Channel 4
1,0.267553656,0.6535,0.392,0.62275,0.577
0,0.267612683,0.654,0.390375,0.623,0.576875
1,0.26767171,0.6545,0.38875,0.62325,0.57675
0,0.267730737,0.655,0.387125,0.6235,0.576625
1,0.267789764,0.6555,0.3855,0.62375,0.5765
0,0.267848791,0.656,0.383875,0.624,0.576375
1,0.267907818,0.6565,0.38225,0.62425,0.57625
0,0.267966845,0.657,0.380625,0.6245,0.576125
1,0.268025872,0.6575,0.379,0.62475,0.576
0,0.268084899,0.658,0.377375,0.625,0.575875
1,0.268143926,0.6585,0.37575,0.62525,0.57575
0,0.268202953,0.659,0.374125,0.6255,0.575625
1,0.26826198,0.6595,0.3725,0.62575,0.5755
0,0.268321007,0.66,0.370875,0.626,0.575375
1,0.268380034,0.6605,0.36925,0.62625,0.57525
0,0.268439061,0.661,0.367625,0.6265,0.575125
1,0.268498088,0.6615,0.366,0.62675,0.575
0,0.268557115,0.662,0.364375,0.627,0.574875
1,0.268616142,0.6625,0.36275,0.62725,0.57475
0,0.268675169,0.663,0.361125,0.6275,0.574625
1,0.268734196,0.6635,0.3595,0.62775,0.5745
0,0.268793223,0.664,0.357875,0.628,0.574375
1,0.26885225,0.6645,0.35625,0.62825,0.57425
0,0.268911277,0.665,0.354625,0.6285,0.574125
1,0.268970304,0.6655,0.353,0.62875,0.574
0,0.269029331,0.666,0.351375,0.629,0.573875
1,0.269088358,0.6665,0.34975,0.62925,0.57375
0,0.269147385,0.667,0.348125,0.6295,0.573625
1,0.269206412,0.6675,0.3465,0.62975,0.5735
0,0.269265439,0.668,0.344875,0.63,0.573375
1,0.269324466,0.6685,0.34325,0.63025,0.57325
0,0.269383493,0.669,0.341625,0.6305,0.573125
1,0.26944252,0.6695,0.34,0.63075,0.573
0,0.269501547,0.67,0.338375,0.631,0.572875
1,0.269560574,0.6705,0.33675,0.63125,0.57275
0,0.269619601,0.671,0.335125,0.6315,0.572625
1,0.269678628,0.6715,0.3335,0.63175,0.5725
0,0.269737655,0.672,0.331875,0.632,0.572375
1,0.269796682,0.6725,0.33025,0.63225,0.57225
0,0.269855709,0.673,0.328625,0.6325,0.572125
1,0.269914736,0.6735,0.327,0.63275,0.572
0,0.269973763,0.674,0.325375,0.633,0.571875
1,0.27003279,0.6745,0.32375,0.63325,0.57175
0,0.270091817,0.675,0.322125,0.6335,0.571625
1,0.270150844,0.6755,0.3205,0.63375,0.5715
0,0.270209871,0.676,0.318875,0.634,0.571375
1,0.270268898,0.6765,0.31725,0.63425,0.57125
0,0.270327925,0.677,0.315625,0.6345,0.571125
1,0.270386952,0.6775,0.314,0.63475,0.571
0,0.270445979,0.678,0.312375,0.635,0.570875
1,0.270505006,0.6785,0.31075,0.63525,0.57075
0,0.270564033,0.679,0.309125,0.6355,0.570625
1,0.27062306,0.6795,0.3075,0.63575,0.5705
0,0.270682087,0.68,0.305875,0.636,0.570375
1,0.270741114,0.6805,0.30425,0.63625,0.57025
0,0.270800141,0.681,0.302625,0.6365,0.570125
1,0.270859168,0.6815,0.301,0.63675,0.57
0,0.270918195,0.682,0.299375,0.637,0.569875
1,0.270977222,0.6825,0.29775,0.63725,0.56975
0,0.271036249,0.683,0.296125,0.6375,0.569625
1,0.271095276,0.6835,0.2945,0.63775,0.5695
0,0.271154303,0.684,0.292875,0.638,0.569375
1,0.27121333,0.6845,0.29125,0.63825,0.56925
0,0.271272357,0.685,0.289625,0.6385,0.569125
1,0.271331384,0.6855,0.288,0.63875,0.569
0,0.271390411,0.686,0.286375,0.639,0.568875
1,0.271449438,0.6865,0.28475,0.63925,0.56875
0,0.271508465,0.687,0.283125,0.6395,0.568625
1,0.271567492,0.6875,0.2815,0.63975,0.5685
0,0.271626519,0.688,0.279875,0.64,0.568375
1,0.271685546,0.6885,0.27825,0.64025,0.56825
0,0.271744573,0.689,0.276625,0.6405,0.568125
1,0.2718036,0.6895,0.275,0.64075,0.568
0,0.271862627,0.69,0.273375,0.641,0.567875
1,0.271921654,0.6905,0.27175,0.64125,0.56775
0,0.271980681,0.691,0.270125,0.6415,0.567625
1,0.272039708,0.6915,0.2685,0.64175,0.5675
0,0.272098735,0.692,0.266875,0.642,0.567375
1,0.272157762,0.6925,0.26525,0.64225,0.56725
0,0.272216789,0.693,0.263625,0.6425,0.567125
1,0.272275816,0.6935,0.262,0.64275,0.567
0,0.272334843,0.694,0.260375,0.643,0.566875
1,0.27239387,0.6945,0.25875,0.64325,0.56675
0,0.272452897,0.695,0.257125,0.6435,0.566625
1,0.272511924,0.6955,0.2555,0.64375,0.5665
0,0.272570951,0.696,0.253875,0.644,0.566375
1,0.272629978,0.6965,0.25225,0.64425,0.56625
0,0.272689005,0.697,0.250625,0.6445,0.566125
1,0.272748032,0.6975,0.249,0.64475,0.566
0,0.272807059,0.698,0.247375,0.645,0.565875
1,0.272866086,0.6985,0.24575,0.64525,0.56575
0,0.272925113,0.699,0.244125,0.6455,0.565625
1,0.27298414,0.6995,0.2425,0.64575,0.5655
0,0.273043167,0.7,0.240875,0.646,0.565375
1,0.273102194,0.7005,0.23925,0.64625,0.56525
0,0.273161221,0.701,0.237625,0.6465,0.565125
1,0.273220248,0.7015,0.236,0.64675,0.565
0,0.273279275,0.702,0.234375,0.647,0.564875
1,0.273338302,0.7025,0.23275,0.64725,0.56475
0,0.273397329,0.703,0.231125,0.6475,0.564625
1,0.273456356,0.7035,0.2295,0.64775,0.5645
0,0.273515383,0.704,0.227875,0.648,0.564375
1,0.27357441,0.7045,0.22625,0.64825,0.56425
0,0.273633437,0.705,0.224625,0.6485,0.564125
1,0.273692464,0.7055,0.223,0.64875,0.564
0,0.273751491,0.706,0.221375,0.649,0.563875
1,0.273810518,0.7065,0.21975,0.64925,0.56375
0,0.273869545,0.707,0.218125,0.6495,0.563625
1,0.273928572,0.7075,0.2165,0.64975,0.5635
0,0.273987599,0.708,0.214875,0.65,0.563375
1,0.274046626,0.7085,0.21325,0.65025,0.56325
0,0.274105653,0.709,0.211625,0.6505,0.563125
1,0.27416468,0.7095,0.21,0.65075,0.563
0,0.274223707,0.71,0.208375,0.651,0.562875
1,0.274282734,0.7105,0.20675,0.65125,0.56275
0,0.274341761,0.711,0.205125,0.6515,0.562625
1,0.274400788,0.7115,0.2035,0.65175,0.5625
0,0.274459815,0.712,0.201875,0.652,0.562375
1,0.274518842,0.7125,0.20025,0.65225,0.56225
0,0.274577869,0.713,0.198625,0.6525,0.562125
1,0.274636896,0.7135,0.197,0.65275,0.562
0,0.274695923,0.714,0.195375,0.653,0.561875
1,0.27475495,0.7145,0.19375,0.65325,0.56175
0,0.274813977,0.715,0.192125,0.6535,0.561625
1,0.274873004,0.7155,0.1905,0.65375,0.5615
0,0.274932031,0.716,0.188875,0.654,0.561375
1,0.274991058,0.7165,0.18725,0.65425,0.56125
0,0.275050085,0.717,0.185625,0.6545,0.561125
1,0.275109112,0.7175,0.184,0.65475,0.561
0,0.275168139,0.718,0.182375,0.655,0.560875
1,0.275227166,0.7185,0.18075,0.65525,0.56075
0,0.275286193,0.719,0.179125,0.6555,0.560625
1,0.27534522,0.7195,0.1775,0.65575,0.5605
0,0.275404247,0.72,0.175875,0.656,0.560375
1,0.275463274,0.7205,0.17425,0.65625,0.56025
0,0.275522301,0.721,0.172625,0.6565,0.560125
1,0.275581328,0.7215,0.171,0.65675,0.56
0,0.275640355,0.722,0.169375,0.657,0.559875
1,0.275699382,0.7225,0.16775,0.65725,0.55975
0,0.275758409,0.723,0.166125,0.6575,0.559625
1,0.275817436,0.7235,0.1645,0.65775,0.5595
0,0.275876463,0.724,0.162875,0.658,0.559375
1,0.27593549,0.7245,0.16125,0.65825,0.55925
0,0.275994517,0.725,0.159625,0.6585,0.559125
1,0.276053544,0.7255,0.158,0.65875,0.559
0,0.276112571,0.726,0.156375,0.659,0.558875
1,0.276171598,0.7265,0.15475,0.65925,0.55875
0,0.276230625,0.727,0.153125,0.6595,0.558625
1,0.276289652,0.7275,0.1515,0.65975,0.5585
0,0.276348679,0.728,0.149875,0.66,0.558375
1,0.276407706,0.7285,0.14825,0.66025,0.55825
0,0.276466733,0.729,0.146625,0.6605,0.558125
1,0.27652576,0.7295,0.145,0.66075,0.558
0,0.276584787,0.73,0.143375,0.661,0.557875
1,0.276643814,0.7305,0.14175,0.66125,0.55775
0,0.276702841,0.731,0.140125,0.6615,0.557625
1,0.276761868,0.7315,0.1385,0.66175,0.5575
0,0.276820895,0.732,0.136875,0.662,0.557375
1,0.276879922,0.7325,0.13525,0.66225,0.55725
0,0.276938949,0.733,0.133625,0.6625,0.557125
1,0.276997976,0.7335,0.132,0.66275,0.557
0,0.277057003,0.734,0.130375,0.663,0.556875
1,0.27711603,0.7345,0.12875,0.66325,0.55675
0,0.277175057,0.735,0.127125,0.6635,0.556625
1,0.277234084,0.7355,0.1255,0.66375,0.5565
0,0.277293111,0.736,0.123875,0.664,0.556375
1,0.277352138,0.7365,0.12225,0.66425,0.55625
0,0.277411165,0.737,0.120625,0.6645,0.556125
1,0.277470192,0.7375,0.119,0.66475,0.556
0,0.277529219,0.738,0.117375,0.665,0.555875
1,0.277588246,0.7385,0.11575,0.66525,0.55575
0,0.277647273,0.739,0.114125,0.6655,0.555625
1,0.2777063,0.7395,0.1125,0.66575,0.5555
0,0.277765327,0.74,0.110875,0.666,0.555375
1,0.277824354,0.7405,0.10925,0.66625,0.55525
0,0.277883381,0.741,0.107625,0.6665,0.555125
1,0.277942408,0.7415,0.106,0.66675,0.555
0,0.278001435,0.742,0.104375,0.667,0.554875
1,0.278060462,0.7425,0.10275,0.66725,0.55475
0,0.278119489,0.743,0.101125,0.6675,0.554625
1,0.278178516,0.7435,0.0995,0.66775,0.5545
0,0.278237543,0.744,0.097875,0.668,0.554375
1,0.27829657,0.7445,0.09625,0.66825,0.55425
0,0.278355597,0.745,0.094625,0.6685,0.554125
1,0.278414624,0.7455,0.093,0.66875,0.554
0,0.278473651,0.746,0.091375,0.669,0.553875
1,0.278532678,0.7465,0.08975,0.66925,0.55375
0,0.278591705,0.747,0.088125,0.6695,0.553625
1,0.278650732,0.7475,0.0865,0.66975,0.5535
0,0.278709759,0.748,0.084875,0.67,0.553375
1,0.278768786,0.7485,0.08325,0.67025,0.55325
0,0.278827813,0.749,0.081625,0.6705,0.553125
1,0.27888684,0.7495,0.08,0.67075,0.553
0,0.278945867,0.75,0.078375,0.671,0.552875
1,0.279004894,0.7505,0.07675,0.67125,0.55275
0,0.279063921,0.751,0.075125,0.6715,0.552625
1,0.279122948,0.7515,0.0735,0.67175,0.5525
0,0.279181975,0.752,0.071875,0.672,0.552375
1,0.279241002,0.7525,0.07025,0.67225,0.55225
0,0.279300029,0.753,0.068625,0.6725,0.552125
1,0.279359056,0.7535,0.067,0.67275,0.552
0,0.279418083,0.754,0.065375,0.673,0.551875
1,0.27947711,0.7545,0.06375,0.67325,0.55175
0,0.279536137,0.755,0.062125,0.6735,0.551625
1,0.279595164,0.7555,0.0605,0.67375,0.5515
0,0.279654191,0.756,0.058875,0.674,0.551375
1,0.279713218,0.7565,0.05725,0.67425,0.55125
0,0.279772245,0.757,0.055625,0.6745,0.551125
1,0.279831272,0.7575,0.054,0.67475,0.551
0,0.279890299,0.758,0.052375,0.675,0.550875
1,0.279949326,0.7585,0.05075,0.67525,0.55075
0,0.280008353,0.759,0.049125,0.6755,0.550625
1,0.28006738,0.7595,0.0475,0.67575,0.5505
0,0.280126407,0.76,0.045875,0.676,0.550375
1,0.280185434,0.7605,0.04425,0.67625,0.55025
0,0.280244461,0.761,0.042625,0.6765,0.550125
1,0.280303488,0.7615,0.041,0.67675,0.55
0,0.280362515,0.762,0.039375,0.677,0.549875
1,0.280421542,0.7625,0.03775,0.67725,0.54975
0,0.280480569,0.763,0.036125,0.6775,0.549625
1,0.280539596,0.7635,0.0345,0.67775,0.5495
0,0.280598623,0.764,0.032875,0.678,0.549375
1,0.28065765,0.7645,0.03125,0.67825,0.54925
0,0.280716677,0.765,0.029625,0.6785,0.549125
1,0.280775704,0.7655,0.028,0.67875,0.549
0,0.280834731,0.766,0.026375,0.679,0.548875
1,0.280893758,0.7665,0.02475,0.67925,0.54875
0,0.280952785,0.767,0.023125,0.6795,0.548625
1,0.281011812,0.7675,0.0215,0.67975,0.5485
0,0.281070839,0.768,0.019875,0.68,0.548375
1,0.281129866,0.7685,0.01825,0.68025,0.54825
0,0.281188893,0.769,0.016625,0.6805,0.548125
1,0.28124792,0.7695,0.015,0.68075,0.548
0,0.281306947,0.77,0.013375,0.681,0.547875
1,0.281365974,0.7705,0.01175,0.68125,0.54775
0,0.281425001,0.771,0.010125,0.6815,0.547625
1,0.281484028,0.7715,0.0085,0.68175,0.5475
0,0.281543055,0.772,0.006875,0.682,0.547375
1,0.281602082,0.7725,0.00525,0.68225,0.54725
0,0.281661109,0.773,0.003625,0.6825,0.547125
1,0.281720136,0.7735,0.002,0.68275,0.547
0,0.281779163,0.774,0.000375,0.683,0.546875
1,0.28183819,0.7745,0.591875,0.68325,0.54675
0,0.281897217,0.775,0.59025,0.6835,0.546625
1,0.281956244,0.7755,0.588625,0.68375,0.5465
0,0.282015271,0.776,0.587,0.684,0.546375
1,0.282074298,0.7765,0.585375,0.68425,0.54625
0,0.282133325,0.777,0.58375,0.6845,0.546125
1,0.282192352,0.7775,0.582125,0.68475,0.546
0,0.282251379,0.778,0.5805,0.685,0.545875
1,0.282310406,0.7785,0.578875,0.68525,0.54575
0,0.282369433,0.779,0.57725,0.6855,0.545625
1,0.28242846,0.7795,0.575625,0.68575,0.5455
0,0.282487487,0.78,0.574,0.686,0.545375
1,0.282546514,0.7805,0.572375,0.68625,0.54525
0,0.282605541,0.781,0.57075,0.6865,0.545125
1,0.282664568,0.7815,0.569125,0.68675,0.545
0,0.282723595,0.782,0.5675,0.687,0.544875
1,0.282782622,0.7825,0.565875,0.68725,0.54475
0,0.282841649,0.783,0.56425,0.6875,0.544625
1,0.282900676,0.7835,0.562625,0.68775,0.5445
0,0.282959703,0.784,0.561,0.688,0.544375
1,0.28301873,0.7845,0.559375,0.68825,0.54425
0,0.283077757,0.785,0.55775,0.6885,0.544125
1,0.283136784,0.7855,0.556125,0.68875,0.544
0,0.283195811,0.786,0.5545,0.689,0.543875
1,0.283254838,0.7865,0.552875,0.68925,0.54375
0,0.283313865,0.787,0.55125,0.6895,0.543625
1,0.283372892,0.7875,0.549625,0.68975,0.5435
0,0.283431919,0.788,0.548,0.69,0.543375
1,0.283490946,0.7885,0.546375,0.69025,0.54325
0,0.283549973,0.789,0.54475,0.6905,0.543125
1,0.283609,0.7895,0.543125,0.69075,0.543
0,0.283668027,0.79,0.5415,0.691,0.542875
1,0.283727054,0.7905,0.539875,0.69125,0.54275
0,0.283786081,0.791,0.53825,0.6915,0.542625
1,0.283845108,0.7915,0.536625,0.69175,0.5425
0,0.283904135,0.792,0.535,0.692,0.542375
1,0.283963162,0.7925,0.533375,0.69225,0.54225
0,0.284022189,0.793,0.53175,0.6925,0.542125
1,0.284081216,0.7935,0.530125,0.69275,0.542
0,0.284140243,0.794,0.5285,0.693,0.541875
1,0.28419927,0.7945,0.526875,0.69325,0.54175
0,0.284258297,0.795,0.52525,0.6935,0.541625
1,0.284317324,0.7955,0.523625,0.69375,0.5415
0,0.284376351,0.796,0.522,0.694,0.541375
1,0.284435378,0.7965,0.520375,0.69425,0.54125
0,0.284494405,0.797,0.51875,0.6945,0.541125
1,0.284553432,0.7975,0.517125,0.69475,0.541
0,0.284612459,0.798,0.5155,0.695,0.540875
1,0.284671486,0.7985,0.513875,0.69525,0.54075
0,0.284730513,0.799,0.51225,0.6955,0.540625
1,0.28478954,0.7995,0.510625,0.69575,0.5405
0,0.284848567,0.8,0.509,0.696,0.540375
1,0.284907594,0.8005,0.507375,0.69625,0.54025
0,0.284966621,0.801,0.50575,0.6965,0.540125
1,0.285025648,0.8015,0.504125,0.69675,0.54
0,0.285084675,0.802,0.5025,0.697,0.539875
1,0.285143702,0.8025,0.500875,0.69725,0.53975
0,0.285202729,0.803,0.49925,0.6975,0.539625
1,0.285261756,0.8035,0.497625,0.69775,0.5395
0,0.285320783,0.804,0.496,0.698,0.539375
1,0.28537981,0.8045,0.494375,0.69825,0.53925
0,0.285438837,0.805,0.49275,0.6985,0.539125
1,0.285497864,0.8055,0.491125,0.69875,0.539
0,0.285556891,0.806,0.4895,0.699,0.538875
1,0.285615918,0.8065,0.487875,0.69925,0.53875
0,0.285674945,0.807,0.48625,0.6995,0.538625
1,0.285733972,0.8075,0.484625,0.69975,0.5385
0,0.285792999,0.808,0.483,0.7,0.538375
1,0.285852026,0.8085,0.481375,0.70025,0.53825
0,0.285911053,0.809,0.47975,0.7005,0.538125
1,0.28597008,0.8095,0.478125,0.70075,0.538
0,0.286029107,0.81,0.4765,0.701,0.537875
1,0.286088134,0.8105,0.474875,0.70125,0.53775
0,0.286147161,0.811,0.47325,0.7015,0.537625
1,0.286206188,0.8115,0.471625,0.70175,0.5375
0,0.286265215,0.812,0.47,0.702,0.537375
1,0.286324242,0.8125,0.468375,0.70225,0.53725
0,0.286383269,0.813,0.46675,0.7025,0.537125
1,0.286442296,0.8135,0.465125,0.70275,0.537
0,0.286501323,0.814,0.4635,0.703,0.536875
1,0.28656035,0.8145,0.461875,0.70325,0.53675
0,0.286619377,0.815,0.46025,0.7035,0.536625
1,0.286678404,0.8155,0.458625,0.70375,0.5365
0,0.286737431,0.816,0.457,0.704,0.536375
1,0.286796458,0.8165,0.455375,0.70425,0.53625
0,0.286855485,0.817,0.45375,0.7045,0.536125
1,0.286914512,0.8175,0.452125,0.70475,0.536
0,0.286973539,0.818,0.4505,0.705,0.535875
1,0.287032566,0.8185,0.448875,0.70525,0.53575
0,0.287091593,0.819,0.44725,0.7055,0.535625
1,0.28715062,0.8195,0.445625,0.70575,0.5355
0,0.287209647,0.82,0.444,0.706,0.535375
1,0.287268674,0.8205,0.442375,0.70625,0.53525
0,0.287327701,0.821,0.44075,0.7065,0.535125
1,0.287386728,0.8215,0.439125,0.70675,0.535
0,0.287445755,0.822,0.4375,0.707,0.534875
1,0.287504782,0.8225,0.435875,0.70725,0.53475
0,0.287563809,0.823,0.43425,0.7075,0.534625
1,0.287622836,0.8235,0.432625,0.70775,0.5345
0,0.287681863,0.824,0.431,0.708,0.534375
1,0.28774089,0.8245,0.429375,0.70825,0.53425
0,0.287799917,0.825,0.42775,0.7085,0.534125
1,0.287858944,0.8255,0.426125,0.70875,0.534
0,0.287917971,0.826,0.4245,0.709,0.533875
1,0.287976998,0.8265,0.422875,0.70925,0.53375
0,0.288036025,0.827,0.42125,0.7095,0.533625
1,0.288095052,0.8275,0.419625,0.70975,0.5335
0,0.288154079,0.828,0.418,0.71,0.533375
1,0.288213106,0.8285,0.416375,0.71025,0.53325
0,0.288272133,0.829,0.41475,0.7105,0.533125
1,0.28833116,0.8295,0.413125,0.71075,0.533
0,0.288390187,0.83,0.4115,0.711,0.532875
1,0.288449214,0.8305,0.409875,0.71125,0.53275
0,0.288508241,0.831,0.40825,0.7115,0.532625
1,0.288567268,0.8315,0.406625,0.71175,0.5325
0,0.288626295,0.832,0.405,0.712,0.532375
1,0.288685322,0.8325,0.403375,0.71225,0.53225
0,0.288744349,0.833,0.40175,0.7125,0.532125
1,0.288803376,0.8335,0.400125,0.71275,0.532
0,0.288862403,0.834,0.3985,0.713,0.531875
1,0.28892143,0.8345,0.396875,0.71325,0.53175
0,0.288980457,0.835,0.39525,0.7135,0.531625
1,0.289039484,0.8355,0.393625,0.71375,0.5315
0,0.289098511,0.836,0.392,0.714,0.531375
1,0.289157538,0.8365,0.390375,0.71425,0.53125
0,0.289216565,0.837,0.38875,0.7145,0.531125
1,0.289275592,0.8375,0.387125,0.71475,0.531
0,0.289334619,0.838,0.3855,0.715,0.530875
1,0.289393646,0.8385,0.383875,0.71525,0.53075
0,0.289452673,0.839,0.38225,0.7155,0.530625
1,0.2895117,0.8395,0.380625,0.71575,0.5305
0,0.289570727,0.84,0.379,0.716,0.530375
1,0.289629754,0.8405,0.377375,0.71625,0.53025
0,0.289688781,0.841,0.37575,0.7165,0.530125
1,0.289747808,0.8415,0.374125,0.71675,0.53
0,0.289806835,0.842,0.3725,0.717,0.529875
1,0.289865862,0.8425,0.370875,0.71725,0.52975
0,0.289924889,0.843,0.36925,0.7175,0.529625
1,0.289983916,0.8435,0.367625,0.71775,0.5295
0,0.290042943,0.844,0.366,0.718,0.529375
1,0.29010197,0.8445,0.364375,0.71825,0.52925
0,0.290160997,0.845,0.36275,0.7185,0.529125
1,0.290220024,0.8455,0.361125,0.71875,0.529
0,0.290279051,0.846,0.3595,0.719,0.528875
1,0.290338078,0.8465,0.357875,0.71925,0.52875
0,0.290397105,0.847,0.35625,0.7195,0.528625
1,0.290456132,0.8475,0.354625,0.71975,0.5285
0,0.290515159,0.848,0.353,0.72,0.528375
1,0.290574186,0.8485,0.351375,0.72025,0.52825
0,0.290633213,0.849,0.34975,0.7205,0.528125
1,0.29069224,0.8495,0.348125,0.72075,0.528
0,0.290751267,0.85,0.3465,0.721,0.527875
1,0.290810294,0.8505,0.344875,0.72125,0.52775
0,0.290869321,0.851,0.34325,0.7215,0.527625
1,0.290928348,0.8515,0.341625,0.72175,0.5275
0,0.290987375,0.852,0.34,0.722,0.527375
1,0.291046402,0.8525,0.338375,0.72225,0.52725
0,0.291105429,0.853,0.33675,0.7225,0.527125
1,0.291164456,0.8535,0.335125,0.72275,0.527
0,0.291223483,0.854,0.3335,0.723,0.526875
1,0.29128251,0.8545,0.331875,0.72325,0.52675
0,0.291341537,0.855,0.33025,0.7235,0.526625
1,0.291400564,0.8555,0.328625,0.72375,0.5265
0,0.291459591,0.856,0.327,0.724,0.526375
1,0.291518618,0.8565,0.325375,0.72425,0.52625
0,0.291577645,0.857,0.32375,0.7245,0.526125
1,0.291636672,0.8575,0.322125,0.72475,0.526
0,0.291695699,0.858,0.3205,0.725,0.525875
1,0.291754726,0.8585,0.318875,0.72525,0.52575
0,0.291813753,0.859,0.31725,0.7255,0.525625
1,0.29187278,0.8595,0.315625,0.72575,0.5255
0,0.291931807,0.86,0.314,0.726,0.525375
1,0.291990834,0.8605,0.312375,0.72625,0.52525
0,0.292049861,0.861,0.31075,0.7265,0.525125
1,0.292108888,0.8615,0.309125,0.72675,0.525
0,0.292167915,0.862,0.3075,0.727,0.524875
1,0.292226942,0.8625,0.305875,0.72725,0.52475
0,0.292285969,0.863,0.30425,0.7275,0.524625
1,0.292344996,0.8635,0.302625,0.72775,0.5245
0,0.292404023,0.864,0.301,0.728,0.524375
1,0.29246305,0.8645,0.299375,0.72825,0.52425
0,0.292522077,0.865,0.29775,0.7285,0.524125
1,0.292581104,0.8655,0.296125,0.72875,0.524
0,0.292640131,0.866,0.2945,0.729,0.523875
1,0.292699158,0.8665,0.292875,0.72925,0.52375
0,0.292758185,0.867,0.29125,0.7295,0.523625
1,0.292817212,0.8675,0.289625,0.72975,0.5235
0,0.292876239,0.868,0.288,0.73,0.523375
1,0.292935266,0.8685,0.286375,0.73025,0.52325
0,0.292994293,0.869,0.28475,0.7305,0.523125
1,0.29305332,0.8695,0.283125,0.73075,0.523
0,0.293112347,0.87,0.2815,0.731,0.522875
1,0.293171374,0.8705,0.279875,0.73125,0.52275
0,0.293230401,0.871,0.27825,0.7315,0.522625
1,0.293289428,0.8715,0.276625,0.73175,0.5225
0,0.293348455,0.872,0.275,0.732,0.522375
1,0.293407482,0.8725,0.273375,0.73225,0.52225
0,0.293466509,0.873,0.27175,0.7325,0.522125
1,0.293525536,0.8735,0.270125,0.73275,0.522
0,0.293584563,0.874,0.2685,0.733,0.521875
1,0.29364359,0.8745,0.266875,0.73325,0.52175
0,0.293702617,0.875,0.26525,0.7335,0.521625
1,0.293761644,0.8755,0.263625,0.73375,0.5215
0,0.293820671,0.876,0.262,0.734,0.521375
1,0.293879698,0.8765,0.260375,0.73425,0.52125
0,0.293938725,0.877,0.25875,0.7345,0.521125
1,0.293997752,0.8775,0.257125,0.73475,0.521
0,0.294056779,0.878,0.2555,0.735,0.520875
1,0.294115806,0.8785,0.253875,0.73525,0.52075
0,0.294174833,0.879,0.25225,0.7355,0.520625
1,0.29423386,0.8795,0.250625,0.73575,0.5205
0,0.294292887,0.88,0.249,0.736,0.520375
1,0.294351914,0.8805,0.247375,0.73625,0.52025
0,0.294410941,0.881,0.24575,0.7365,0.520125
1,0.294469968,0.8815,0.244125,0.73675,0.52
0,0.294528995,0.882,0.2425,0.737,0.519875
1,0.294588022,0.8825,0.240875,0.73725,0.51975
0,0.294647049,0.883,0.23925,0.7375,0.519625
1,0.294706076,0.8835,0.237625,0.73775,0.5195
0,0.294765103,0.884,0.236,0.738,0.519375
1,0.29482413,0.8845,0.234375,0.73825,0.51925
0,0.294883157,0.885,0.23275,0.7385,0.519125
1,0.294942184,0.8855,0.231125,0.73875,0.519
0,0.295001211,0.886,0.2295,0.739,0.518875
1,0.295060238,0.8865,0.227875,0.73925,0.51875
0,0.295119265,0.887,0.22625,0.7395,0.518625
1,0.295178292,0.8875,0.224625,0.73975,0.5185
0,0.295237319,0.888,0.223,0.74,0.518375
1,0.295296346,0.8885,0.221375,0.74025,0.51825
0,0.295355373,0.889,0.21975,0.7405,0.518125
1,0.2954144,0.8895,0.218125,0.74075,0.518
0,0.295473427,0.89,0.2165,0.741,0.517875
1,0.295532454,0.8905,0.214875,0.74125,0.51775
0,0.295591481,0.891,0.21325,0.7415,0.517625
1,0.295650508,0.8915,0.211625,0.74175,0.5175
0,0.295709535,0.892,0.21,0.742,0.517375
1,0.295768562,0.8925,0.208375,0.74225,0.51725
0,0.295827589,0.893,0.20675,0.7425,0.517125
1,0.295886616,0.8935,0.205125,0.74275,0.517
0,0.295945643,0.894,0.2035,0.743,0.516875
1,0.29600467,0.8945,0.201875,0.74325,0.51675
0,0.296063697,0.895,0.20025,0.7435,0.516625
1,0.296122724,0.8955,0.198625,0.74375,0.5165
0,0.296181751,0.896,0.197,0.744,0.516375
1,0.296240778,0.8965,0.195375,0.74425,0.51625
0,0.296299805,0.897,0.19375,0.7445,0.516125
1,0.296358832,0.8975,0.192125,0.74475,0.516
0,0.296417859,0.898,0.1905,0.745,0.515875
1,0.296476886,0.8985,0.188875,0.74525,0.51575
0,0.296535913,0.899,0.18725,0.7455,0.515625
1,0.29659494,0.8995,0.185625,0.74575,0.5155
0,0.296653967,0.9,0.184,0.746,0.515375
1,0.296712994,0.9005,0.182375,0.74625,0.51525
0,0.296772021,0.901,0.18075,0.7465,0.515125
1,0.296831048,0.9015,0.179125,0.74675,0.515
0,0.296890075,0.902,0.1775,0.747,0.514875
1,0.296949102,0.9025,0.175875,0.74725,0.51475
0,0.297008129,0.903,0.17425,0.7475,0.514625
1,0.297067156,0.9035,0.172625,0.74775,0.5145
0,0.297126183,0.904,0.171,0.748,0.514375
1,0.29718521,0.9045,0.169375,0.74825,0.51425
0,0.297244237,0.905,0.16775,0.7485,0.514125
1,0.297303264,0.9055,0.166125,0.74875,0.514
0,0.297362291,0.906,0.1645,0.749,0.513875
1,0.297421318,0.9065,0.162875,0.74925,0.51375
0,0.297480345,0.907,0.16125,0.7495,0.513625
1,0.297539372,0.9075,0.159625,0.74975,0.5135
0,0.297598399,0.908,0.158,0.75,0.513375
1,0.297657426,0.9085,0.156375,0.75025,0.51325
0,0.297716453,0.909,0.15475,0.7505,0.513125
1,0.29777548,0.9095,0.153125,0.75075,0.513
0,0.297834507,0.91,0.1515,0.751,0.512875
1,0.297893534,0.9105,0.149875,0.75125,0.51275
0,0.297952561,0.911,0.14825,0.7515,0.512625
1,0.298011588,0.9115,0.146625,0.75175,0.5125
