Date,Time,relay,Channel 1,Channel 2,Channel 3,Channel 4
11/12/2024,0.189992178,1,0.9485,0.026375,0.77025,0.50325
11/12/2024,0.190051205,1,0.949,0.02475,0.7705,0.503125
11/12/2024,0.190110232,1,0.9495,0.023125,0.77075,0.503
11/12/2024,0.190169259,1,0.95,0.0215,0.771,0.502875
11/12/2024,0.190228286,1,0.9505,0.019875,0.77125,0.50275
11/12/2024,0.190287313,1,0.951,0.01825,0.7715,0.502625
11/12/2024,0.19034634,1,0.9515,0.016625,0.77175,0.5025
11/12/2024,0.190405367,1,0.952,0.015,0.772,0.502375
11/12/2024,0.190464394,1,0.9525,0.013375,0.77225,0.50225
11/12/2024,0.190523421,1,0.953,0.01175,0.7725,0.502125
11/12/2024,0.190582448,1,0.9535,0.010125,0.77275,0.502
11/12/2024,0.190641475,1,0.954,0.0085,0.773,0.501875
11/12/2024,0.190700502,1,0.9545,0.006875,0.77325,0.50175
11/12/2024,0.190759529,1,0.955,0.00525,0.7735,0.501625
11/12/2024,0.190818556,1,0.9555,0.003625,0.77375,0.5015
11/12/2024,0.190877583,1,0.956,0.002,0.774,0.501375
11/12/2024,0.19093661,1,0.9565,0.000375,0.77425,0.50125
11/12/2024,0.190995637,1,0.957,0.591875,0.7745,0.501125
11/12/2024,0.191054664,1,0.9575,0.59025,0.77475,0.501
11/12/2024,0.191113691,1,0.958,0.588625,0.775,0.500875
11/12/2024,0.191172718,1,0.9585,0.587,0.77525,0.50075
11/12/2024,0.191231745,1,0.959,0.585375,0.7755,0.500625
11/12/2024,0.191290772,1,0.9595,0.58375,0.77575,0.5005
11/12/2024,0.191349799,1,0.96,0.582125,0.776,0.500375
11/12/2024,0.191408826,1,0.9605,0.5805,0.77625,0.50025
11/12/2024,0.191467853,1,0.961,0.578875,0.7765,0.500125
11/12/2024,0.19152688,1,0.9615,0.57725,0.77675,0.5
11/12/2024,0.191585907,1,0.962,0.575625,0.777,0.499875
11/12/2024,0.191644934,1,0.9625,0.574,0.77725,0.49975
11/12/2024,0.191703961,1,0.963,0.572375,0.7775,0.499625
11/12/2024,0.191762988,1,0.9635,0.57075,0.77775,0.4995
11/12/2024,0.191822015,1,0.964,0.569125,0.778,0.499375
11/12/2024,0.191881042,1,0.9645,0.5675,0.77825,0.49925
11/12/2024,0.191940069,1,0.965,0.565875,0.7785,0.499125
11/12/2024,0.191999096,1,0.9655,0.56425,0.77875,0.499
11/12/2024,0.192058123,1,0.966,0.562625,0.779,0.498875
11/12/2024,0.19211715,1,0.9665,0.561,0.77925,0.49875
11/12/2024,0.192176177,1,0.967,0.559375,0.7795,0.498625
11/12/2024,0.192235204,1,0.9675,0.55775,0.77975,0.4985
11/12/2024,0.192294231,1,0.968,0.556125,0.78,0.498375
11/12/2024,0.192353258,1,0.9685,0.5545,0.78025,0.49825
11/12/2024,0.192412285,1,0.969,0.552875,0.7805,0.498125
11/12/2024,0.192471312,1,0.9695,0.55125,0.78075,0.498
11/12/2024,0.192530339,1,0.97,0.549625,0.781,0.497875
11/12/2024,0.192589366,1,0.9705,0.548,0.78125,0.49775
11/12/2024,0.192648393,1,0.971,0.546375,0.7815,0.497625
11/12/2024,0.19270742,1,0.9715,0.54475,0.78175,0.4975
11/12/2024,0.192766447,1,0.972,0.543125,0.782,0.497375
11/12/2024,0.192825474,1,0.9725,0.5415,0.78225,0.49725
11/12/2024,0.192884501,1,0.973,0.539875,0.7825,0.497125
11/12/2024,0.192943528,1,0.9735,0.53825,0.78275,0.497
11/12/2024,0.193002555,1,0.974,0.536625,0.783,0.496875
11/12/2024,0.193061582,1,0.9745,0.535,0.78325,0.49675
11/12/2024,0.193120609,1,0.975,0.533375,0.7835,0.496625
11/12/2024,0.193179636,1,0.9755,0.53175,0.78375,0.4965
11/12/2024,0.193238663,1,0.976,0.530125,0.784,0.496375
11/12/2024,0.19329769,1,0.9765,0.5285,0.78425,0.49625
11/12/2024,0.193356717,1,0.977,0.526875,0.7845,0.496125
11/12/2024,0.193415744,1,0.9775,0.52525,0.78475,0.496
11/12/2024,0.193474771,1,0.978,0.523625,0.785,0.495875
11/12/2024,0.193533798,1,0.9785,0.522,0.78525,0.49575
11/12/2024,0.193592825,1,0.979,0.520375,0.7855,0.495625
11/12/2024,0.193651852,1,0.9795,0.51875,0.78575,0.4955
11/12/2024,0.193710879,1,0.98,0.517125,0.786,0.495375
11/12/2024,0.193769906,1,0.9805,0.5155,0.78625,0.49525
11/12/2024,0.193828933,1,0.981,0.513875,0.7865,0.495125
11/12/2024,0.19388796,1,0.9815,0.51225,0.78675,0.495
11/12/2024,0.193946987,1,0.982,0.510625,0.787,0.494875
11/12/2024,0.194006014,1,0.9825,0.509,0.78725,0.49475
11/12/2024,0.194065041,1,0.983,0.507375,0.7875,0.494625
11/12/2024,0.194124068,1,0.9835,0.50575,0.78775,0.4945
11/12/2024,0.194183095,1,0.984,0.504125,0.788,0.494375
11/12/2024,0.194242122,1,0.9845,0.5025,0.78825,0.49425
11/12/2024,0.194301149,1,0.985,0.500875,0.7885,0.494125
11/12/2024,0.194360176,1,0.9855,0.49925,0.78875,0.494
11/12/2024,0.194419203,1,0.986,0.497625,0.789,0.493875
11/12/2024,0.19447823,1,0.9865,0.496,0.78925,0.49375
11/12/2024,0.194537257,1,0.987,0.494375,0.7895,0.493625
11/12/2024,0.194596284,1,0.9875,0.49275,0.78975,0.4935
11/12/2024,0.194655311,1,0.988,0.491125,0.79,0.493375
11/12/2024,0.194714338,1,0.9885,0.4895,0.79025,0.49325
11/12/2024,0.194773365,1,0.989,0.487875,0.7905,0.493125
11/12/2024,0.194832392,1,0.9895,0.48625,0.79075,0.493
11/12/2024,0.194891419,1,0.99,0.484625,0.791,0.492875
11/12/2024,0.194950446,1,0.9905,0.483,0.79125,0.49275
11/12/2024,0.195009473,1,0.991,0.481375,0.7915,0.492625
11/12/2024,0.1950685,1,0.9915,0.47975,0.79175,0.4925
11/12/2024,0.195127527,1,0.992,0.478125,0.792,0.492375
11/12/2024,0.195186554,1,0.9925,0.4765,0.79225,0.49225
11/12/2024,0.195245581,1,0.993,0.474875,0.7925,0.492125
11/12/2024,0.195304608,1,0.9935,0.47325,0.79275,0.492
11/12/2024,0.195363635,1,0.994,0.471625,0.793,0.491875
11/12/2024,0.195422662,1,0.9945,0.47,0.79325,0.49175
11/12/2024,0.195481689,1,0.995,0.468375,0.7935,0.491625
11/12/2024,0.195540716,1,0.9955,0.46675,0.79375,0.4915
11/12/2024,0.195599743,1,0.996,0.465125,0.794,0.491375
11/12/2024,0.19565877,1,0.9965,0.4635,0.79425,0.49125
11/12/2024,0.195717797,1,0.997,0.461875,0.7945,0.491125
11/12/2024,0.195776824,1,0.9975,0.46025,0.79475,0.491
11/12/2024,0.195835851,1,0.998,0.458625,0.795,0.490875
11/12/2024,0.195894878,1,0.9985,0.457,0.79525,0.49075
11/12/2024,0.195953905,1,0.999,0.455375,0.7955,0.490625
11/12/2024,0.196012932,1,0.9995,0.45375,0.79575,0.4905
11/12/2024,0.196071959,1,1,0.452125,0.796,0.490375
11/12/2024,0.196130986,1,1.0005,0.4505,0.79625,0.49025
11/12/2024,0.196190013,1,1.001,0.448875,0.7965,0.490125
11/12/2024,0.19624904,1,1.0015,0.44725,0.79675,0.49
11/12/2024,0.196308067,1,1.002,0.445625,0.797,0.489875
11/12/2024,0.196367094,1,1.0025,0.444,0.79725,0.48975
11/12/2024,0.196426121,1,1.003,0.442375,0.7975,0.489625
11/12/2024,0.196485148,1,1.0035,0.44075,0.79775,0.4895
11/12/2024,0.196544175,1,1.004,0.439125,0.798,0.489375
11/12/2024,0.196603202,1,1.0045,0.4375,0.79825,0.48925
11/12/2024,0.196662229,1,1.005,0.435875,0.7985,0.489125
11/12/2024,0.196721256,1,1.0055,0.43425,0.79875,0.489
11/12/2024,0.196780283,1,1.006,0.432625,0.799,0.488875
11/12/2024,0.19683931,1,1.0065,0.431,0.79925,0.48875
11/12/2024,0.196898337,1,1.007,0.429375,0.7995,0.488625
11/12/2024,0.196957364,1,1.0075,0.42775,0.79975,0.4885
11/12/2024,0.197016391,1,1.008,0.426125,0.8,0.488375
11/12/2024,0.197075418,1,1.0085,0.4245,0.80025,0.48825
11/12/2024,0.197134445,1,1.009,0.422875,0.8005,0.488125
11/12/2024,0.197193472,1,1.0095,0.42125,0.80075,0.488
11/12/2024,0.197252499,1,1.01,0.419625,0.801,0.487875
11/12/2024,0.197311526,1,1.0105,0.418,0.80125,0.48775
11/12/2024,0.197370553,1,1.011,0.416375,0.8015,0.487625
11/12/2024,0.19742958,1,1.0115,0.41475,0.80175,0.4875
11/12/2024,0.197488607,1,1.012,0.413125,0.802,0.487375
11/12/2024,0.197547634,1,1.0125,0.4115,0.80225,0.48725
11/12/2024,0.197606661,1,1.013,0.409875,0.8025,0.487125
11/12/2024,0.197665688,1,1.0135,0.40825,0.80275,0.487
11/12/2024,0.197724715,1,1.014,0.406625,0.803,0.486875
11/12/2024,0.197783742,1,1.0145,0.405,0.80325,0.48675
11/12/2024,0.197842769,1,1.015,0.403375,0.8035,0.486625
11/12/2024,0.197901796,1,1.0155,0.40175,0.80375,0.4865
11/12/2024,0.197960823,1,1.016,0.400125,0.804,0.486375
11/12/2024,0.19801985,1,1.0165,0.3985,0.80425,0.48625
11/12/2024,0.198078877,1,1.017,0.396875,0.8045,0.486125
11/12/2024,0.198137904,1,1.0175,0.39525,0.80475,0.486
11/12/2024,0.198196931,1,1.018,0.393625,0.805,0.485875
11/12/2024,0.198255958,1,1.0185,0.392,0.80525,0.48575
11/12/2024,0.198314985,1,1.019,0.390375,0.8055,0.485625
11/12/2024,0.198374012,1,1.0195,0.38875,0.80575,0.4855
11/12/2024,0.198433039,1,1.02,0.387125,0.806,0.485375
11/12/2024,0.198492066,1,1.0205,0.3855,0.80625,0.48525
11/12/2024,0.198551093,1,1.021,0.383875,0.8065,0.485125
11/12/2024,0.19861012,1,1.0215,0.38225,0.80675,0.485
11/12/2024,0.198669147,1,1.022,0.380625,0.807,0.484875
11/12/2024,0.198728174,1,1.0225,0.379,0.80725,0.48475
11/12/2024,0.198787201,1,1.023,0.377375,0.8075,0.484625
11/12/2024,0.198846228,1,1.0235,0.37575,0.80775,0.4845
11/12/2024,0.198905255,1,1.024,0.374125,0.808,0.484375
11/12/2024,0.198964282,1,1.0245,0.3725,0.80825,0.48425
11/12/2024,0.199023309,1,1.025,0.370875,0.8085,0.484125
11/12/2024,0.199082336,1,1.0255,0.36925,0.80875,0.484
11/12/2024,0.199141363,1,1.026,0.367625,0.809,0.483875
11/12/2024,0.19920039,1,1.0265,0.366,0.80925,0.48375
11/12/2024,0.199259417,1,1.027,0.364375,0.8095,0.483625
11/12/2024,0.199318444,1,1.0275,0.36275,0.80975,0.4835
11/12/2024,0.199377471,1,1.028,0.361125,0.81,0.483375
11/12/2024,0.199436498,1,1.0285,0.3595,0.81025,0.48325
11/12/2024,0.199495525,1,1.029,0.357875,0.8105,0.483125
11/12/2024,0.199554552,1,1.0295,0.35625,0.81075,0.483
11/12/2024,0.199613579,1,1.03,0.354625,0.811,0.482875
11/12/2024,0.199672606,1,1.0305,0.353,0.81125,0.48275
11/12/2024,0.199731633,1,1.031,0.351375,0.8115,0.482625
11/12/2024,0.19979066,1,1.0315,0.34975,0.81175,0.4825
11/12/2024,0.199849687,1,1.032,0.348125,0.812,0.482375
11/12/2024,0.199908714,1,1.0325,0.3465,0.81225,0.48225
11/12/2024,0.199967741,1,1.033,0.344875,0.8125,0.482125
11/12/2024,0.200026768,1,1.0335,0.34325,0.81275,0.482
11/12/2024,0.200085795,1,1.034,0.341625,0.813,0.481875
11/12/2024,0.200144822,1,1.0345,0.34,0.81325,0.48175
11/12/2024,0.200203849,1,1.035,0.338375,0.8135,0.481625
11/12/2024,0.200262876,1,1.0355,0.33675,0.81375,0.4815
11/12/2024,0.200321903,1,1.036,0.335125,0.814,0.481375
11/12/2024,0.20038093,1,1.0365,0.3335,0.81425,0.48125
11/12/2024,0.200439957,1,1.037,0.331875,0.8145,0.481125
11/12/2024,0.200498984,1,1.0375,0.33025,0.81475,0.481
11/12/2024,0.200558011,1,1.038,0.328625,0.815,0.480875
11/12/2024,0.200617038,1,1.0385,0.327,0.81525,0.48075
11/12/2024,0.200676065,1,1.039,0.325375,0.8155,0.480625
11/12/2024,0.200735092,1,1.0395,0.32375,0.81575,0.4805
11/12/2024,0.200794119,1,1.04,0.322125,0.816,0.480375
11/12/2024,0.200853146,1,1.0405,0.3205,0.81625,0.48025
11/12/2024,0.200912173,1,1.041,0.318875,0.8165,0.480125
11/12/2024,0.2009712,1,1.0415,0.31725,0.81675,0.48
11/12/2024,0.201030227,1,1.042,0.315625,0.817,0.479875
11/12/2024,0.201089254,1,1.0425,0.314,0.81725,0.47975
11/12/2024,0.201148281,1,1.043,0.312375,0.8175,0.479625
11/12/2024,0.201207308,1,1.0435,0.31075,0.81775,0.4795
11/12/2024,0.201266335,1,1.044,0.309125,0.818,0.479375
11/12/2024,0.201325362,1,1.0445,0.3075,0.81825,0.47925
11/12/2024,0.201384389,1,1.045,0.305875,0.8185,0.479125
11/12/2024,0.201443416,1,1.0455,0.30425,0.81875,0.479
11/12/2024,0.201502443,1,1.046,0.302625,0.819,0.478875
11/12/2024,0.20156147,1,1.0465,0.301,0.81925,0.47875
11/12/2024,0.201620497,1,1.047,0.299375,0.8195,0.478625
11/12/2024,0.201679524,1,1.0475,0.29775,0.81975,0.4785
11/12/2024,0.201738551,1,1.048,0.296125,0.82,0.478375
11/12/2024,0.201797578,1,1.0485,0.2945,0.82025,0.47825
11/12/2024,0.201856605,1,1.049,0.292875,0.8205,0.478125
11/12/2024,0.201915632,1,1.0495,0.29125,0.82075,0.478
11/12/2024,0.201974659,1,1.05,0.289625,0.821,0.477875
11/12/2024,0.202033686,1,1.0505,0.288,0.82125,0.47775
11/12/2024,0.202092713,1,1.051,0.286375,0.8215,0.477625
11/12/2024,0.20215174,1,1.0515,0.28475,0.82175,0.4775
11/12/2024,0.202210767,1,1.052,0.283125,0.822,0.477375
11/12/2024,0.202269794,1,1.0525,0.2815,0.82225,0.47725
11/12/2024,0.202328821,1,1.053,0.279875,0.8225,0.477125
11/12/2024,0.202387848,1,1.0535,0.27825,0.82275,0.477
11/12/2024,0.202446875,1,1.054,0.276625,0.823,0.476875
11/12/2024,0.202505902,1,1.0545,0.275,0.82325,0.47675
11/12/2024,0.202564929,1,1.055,0.273375,0.8235,0.476625
11/12/2024,0.202623956,1,1.0555,0.27175,0.82375,0.4765
11/12/2024,0.202682983,1,1.056,0.270125,0.824,0.476375
11/12/2024,0.20274201,1,1.0565,0.2685,0.82425,0.47625
11/12/2024,0.202801037,1,1.057,0.266875,0.8245,0.476125
11/12/2024,0.202860064,1,1.0575,0.26525,0.82475,0.476
11/12/2024,0.202919091,1,1.058,0.263625,0.825,0.475875
11/12/2024,0.202978118,1,1.0585,0.262,0.82525,0.47575
11/12/2024,0.203037145,1,1.059,0.260375,0.8255,0.475625
11/12/2024,0.203096172,1,1.0595,0.25875,0.82575,0.4755
11/12/2024,0.203155199,1,1.06,0.257125,0.826,0.475375
11/12/2024,0.203214226,1,1.0605,0.2555,0.82625,0.47525
11/12/2024,0.203273253,1,1.061,0.253875,0.8265,0.475125
11/12/2024,0.20333228,1,1.0615,0.25225,0.82675,0.475
11/12/2024,0.203391307,1,1.062,0.250625,0.827,0.474875
11/12/2024,0.203450334,1,1.0625,0.249,0.82725,0.47475
11/12/2024,0.203509361,1,1.063,0.247375,0.8275,0.474625
11/12/2024,0.203568388,1,1.0635,0.24575,0.82775,0.4745
11/12/2024,0.203627415,1,1.064,0.244125,0.828,0.474375
11/12/2024,0.203686442,1,1.0645,0.2425,0.82825,0.47425
11/12/2024,0.203745469,1,1.065,0.240875,0.8285,0.474125
11/12/2024,0.203804496,1,1.0655,0.23925,0.82875,0.474
11/12/2024,0.203863523,1,1.066,0.237625,0.829,0.473875
11/12/2024,0.20392255,1,1.0665,0.236,0.82925,0.47375
11/12/2024,0.203981577,1,1.067,0.234375,0.8295,0.473625
11/12/2024,0.204040604,1,1.0675,0.23275,0.82975,0.4735
11/12/2024,0.204099631,1,0.592,0.591875,0.592,0.592375
11/12/2024,0.204158658,1,0.5925,0.59025,0.59225,0.59225
11/12/2024,0.204217685,1,0.593,0.588625,0.5925,0.592125
11/12/2024,0.204276712,1,0.5935,0.587,0.59275,0.592
11/12/2024,0.204335739,1,0.594,0.585375,0.593,0.591875
11/12/2024,0.204394766,1,0.5945,0.58375,0.59325,0.59175
11/12/2024,0.204453793,1,0.595,0.582125,0.5935,0.591625
11/12/2024,0.20451282,1,0.5955,0.5805,0.59375,0.5915
11/12/2024,0.204571847,1,0.596,0.578875,0.594,0.591375
11/12/2024,0.204630874,1,0.5965,0.57725,0.59425,0.59125
11/12/2024,0.204689901,1,0.597,0.575625,0.5945,0.591125
11/12/2024,0.204748928,1,0.5975,0.574,0.59475,0.591
11/12/2024,0.204807955,1,0.598,0.572375,0.595,0.590875
11/12/2024,0.204866982,1,0.5985,0.57075,0.59525,0.59075
11/12/2024,0.204926009,1,0.599,0.569125,0.5955,0.590625
11/12/2024,0.204985036,1,0.5995,0.5675,0.59575,0.5905
11/12/2024,0.205044063,1,0.6,0.565875,0.596,0.590375
11/12/2024,0.20510309,1,0.6005,0.56425,0.59625,0.59025
11/12/2024,0.205162117,1,0.601,0.562625,0.5965,0.590125
11/12/2024,0.205221144,1,0.6015,0.561,0.59675,0.59
11/12/2024,0.205280171,1,0.602,0.559375,0.597,0.589875
11/12/2024,0.205339198,1,0.6025,0.55775,0.59725,0.58975
11/12/2024,0.205398225,1,0.603,0.556125,0.5975,0.589625
11/12/2024,0.205457252,1,0.6035,0.5545,0.59775,0.5895
11/12/2024,0.205516279,1,0.604,0.552875,0.598,0.589375
11/12/2024,0.205575306,1,0.6045,0.55125,0.59825,0.58925
11/12/2024,0.205634333,1,0.605,0.549625,0.5985,0.589125
11/12/2024,0.20569336,1,0.6055,0.548,0.59875,0.589
11/12/2024,0.205752387,1,0.606,0.546375,0.599,0.588875
11/12/2024,0.205811414,1,0.6065,0.54475,0.59925,0.58875
11/12/2024,0.205870441,1,0.607,0.543125,0.5995,0.588625
11/12/2024,0.205929468,1,0.6075,0.5415,0.59975,0.5885
11/12/2024,0.205988495,1,0.608,0.539875,0.6,0.588375
11/12/2024,0.206047522,1,0.6085,0.53825,0.60025,0.58825
11/12/2024,0.206106549,1,0.609,0.536625,0.6005,0.588125
11/12/2024,0.206165576,1,0.6095,0.535,0.60075,0.588
11/12/2024,0.206224603,1,0.61,0.533375,0.601,0.587875
11/12/2024,0.20628363,1,0.6105,0.53175,0.60125,0.58775
11/12/2024,0.206342657,1,0.611,0.530125,0.6015,0.587625
11/12/2024,0.206401684,1,0.6115,0.5285,0.60175,0.5875
11/12/2024,0.206460711,1,0.612,0.526875,0.602,0.587375
11/12/2024,0.206519738,1,0.6125,0.52525,0.60225,0.58725
11/12/2024,0.206578765,1,0.613,0.523625,0.6025,0.587125
11/12/2024,0.206637792,1,0.6135,0.522,0.60275,0.587
11/12/2024,0.206696819,1,0.614,0.520375,0.603,0.586875
11/12/2024,0.206755846,1,0.6145,0.51875,0.60325,0.58675
11/12/2024,0.206814873,1,0.615,0.517125,0.6035,0.586625
11/12/2024,0.2068739,1,0.6155,0.5155,0.60375,0.5865
11/12/2024,0.206932927,1,0.616,0.513875,0.604,0.586375
11/12/2024,0.206991954,1,0.6165,0.51225,0.60425,0.58625
11/12/2024,0.207050981,1,0.617,0.510625,0.6045,0.586125
11/12/2024,0.207110008,1,0.6175,0.509,0.60475,0.586
11/12/2024,0.207169035,1,0.618,0.507375,0.605,0.585875
11/12/2024,0.207228062,1,0.6185,0.50575,0.60525,0.58575
11/12/2024,0.207287089,1,0.619,0.504125,0.6055,0.585625
11/12/2024,0.207346116,1,0.6195,0.5025,0.60575,0.5855
11/12/2024,0.207405143,1,0.62,0.500875,0.606,0.585375
11/12/2024,0.20746417,1,0.6205,0.49925,0.60625,0.58525
11/12/2024,0.207523197,1,0.621,0.497625,0.6065,0.585125
11/12/2024,0.207582224,1,0.6215,0.496,0.60675,0.585
11/12/2024,0.207641251,1,0.622,0.494375,0.607,0.584875
11/12/2024,0.207700278,1,0.6225,0.49275,0.60725,0.58475
11/12/2024,0.207759305,1,0.623,0.491125,0.6075,0.584625
11/12/2024,0.207818332,1,0.6235,0.4895,0.60775,0.5845
11/12/2024,0.207877359,1,0.624,0.487875,0.608,0.584375
11/12/2024,0.207936386,1,0.6245,0.48625,0.60825,0.58425
11/12/2024,0.207995413,1,0.625,0.484625,0.6085,0.584125
11/12/2024,0.20805444,1,0.6255,0.483,0.60875,0.584
11/12/2024,0.208113467,1,0.626,0.481375,0.609,0.583875
11/12/2024,0.208172494,1,0.6265,0.47975,0.60925,0.58375
11/12/2024,0.208231521,1,0.627,0.478125,0.6095,0.583625
11/12/2024,0.208290548,1,0.6275,0.4765,0.60975,0.5835
11/12/2024,0.208349575,1,0.628,0.474875,0.61,0.583375
11/12/2024,0.208408602,1,0.6285,0.47325,0.61025,0.58325
11/12/2024,0.208467629,1,0.629,0.471625,0.6105,0.583125
11/12/2024,0.208526656,1,0.6295,0.47,0.61075,0.583
11/12/2024,0.208585683,1,0.63,0.468375,0.611,0.582875
11/12/2024,0.20864471,1,0.6305,0.46675,0.61125,0.58275
11/12/2024,0.208703737,1,0.631,0.465125,0.6115,0.582625
11/12/2024,0.208762764,1,0.6315,0.4635,0.61175,0.5825
11/12/2024,0.208821791,1,0.632,0.461875,0.612,0.582375
11/12/2024,0.208880818,1,0.6325,0.46025,0.61225,0.58225
11/12/2024,0.208939845,1,0.633,0.458625,0.6125,0.582125
11/12/2024,0.208998872,1,0.6335,0.457,0.61275,0.582
11/12/2024,0.209057899,1,0.634,0.455375,0.613,0.581875
11/12/2024,0.209116926,1,0.6345,0.45375,0.61325,0.58175
11/12/2024,0.209175953,1,0.635,0.452125,0.6135,0.581625
11/12/2024,0.20923498,1,0.6355,0.4505,0.61375,0.5815
11/12/2024,0.209294007,1,0.636,0.448875,0.614,0.581375
11/12/2024,0.209353034,1,0.6365,0.44725,0.61425,0.58125
11/12/2024,0.209412061,1,0.637,0.445625,0.6145,0.581125
11/12/2024,0.209471088,1,0.6375,0.444,0.61475,0.581
11/12/2024,0.209530115,1,0.638,0.442375,0.615,0.580875
11/12/2024,0.209589142,1,0.6385,0.44075,0.61525,0.58075
11/12/2024,0.209648169,1,0.639,0.439125,0.6155,0.580625
11/12/2024,0.209707196,1,0.6395,0.4375,0.61575,0.5805
11/12/2024,0.209766223,1,0.64,0.435875,0.616,0.580375
11/12/2024,0.20982525,1,0.6405,0.43425,0.61625,0.58025
11/12/2024,0.209884277,1,0.641,0.432625,0.6165,0.580125
11/12/2024,0.209943304,1,0.6415,0.431,0.61675,0.58
11/12/2024,0.210002331,1,0.642,0.429375,0.617,0.579875
11/12/2024,0.210061358,1,0.6425,0.42775,0.61725,0.57975
11/12/2024,0.210120385,1,0.643,0.426125,0.6175,0.579625
11/12/2024,0.210179412,1,0.6435,0.4245,0.61775,0.5795
11/12/2024,0.210238439,1,0.644,0.422875,0.618,0.579375
11/12/2024,0.210297466,1,0.6445,0.42125,0.61825,0.57925
11/12/2024,0.210356493,1,0.645,0.419625,0.6185,0.579125
11/12/2024,0.21041552,1,0.6455,0.418,0.61875,0.579
11/12/2024,0.210474547,1,0.646,0.416375,0.619,0.578875
11/12/2024,0.210533574,1,0.6465,0.41475,0.61925,0.57875
11/12/2024,0.210592601,1,0.647,0.413125,0.6195,0.578625
11/12/2024,0.210651628,1,0.6475,0.4115,0.61975,0.5785
11/12/2024,0.210710655,1,0.648,0.409875,0.62,0.578375
11/12/2024,0.210769682,1,0.6485,0.40825,0.62025,0.57825
11/12/2024,0.210828709,1,0.649,0.406625,0.6205,0.578125
11/12/2024,0.210887736,1,0.6495,0.405,0.62075,0.578
11/12/2024,0.210946763,1,0.65,0.403375,0.621,0.577875
11/12/2024,0.21100579,1,0.6505,0.40175,0.62125,0.57775
11/12/2024,0.211064817,1,0.651,0.400125,0.6215,0.577625
11/12/2024,0.211123844,1,0.6515,0.3985,0.62175,0.5775
11/12/2024,0.211182871,1,0.652,0.396875,0.622,0.577375
11/12/2024,0.211241898,1,0.6525,0.39525,0.62225,0.57725
11/12/2024,0.211300925,1,0.653,0.393625,0.6225,0.577125
11/12/2024,0.211359952,1,0.6535,0.392,0.62275,0.577
11/12/2024,0.211418979,1,0.654,0.390375,0.623,0.576875
11/12/2024,0.211478006,1,0.6545,0.38875,0.62325,0.57675
11/12/2024,0.211537033,1,0.655,0.387125,0.6235,0.576625
11/12/2024,0.21159606,1,0.6555,0.3855,0.62375,0.5765
11/12/2024,0.211655087,1,0.656,0.383875,0.624,0.576375
11/12/2024,0.211714114,1,0.6565,0.38225,0.62425,0.57625
11/12/2024,0.211773141,1,0.657,0.380625,0.6245,0.576125
11/12/2024,0.211832168,1,0.6575,0.379,0.62475,0.576
11/12/2024,0.211891195,1,0.658,0.377375,0.625,0.575875
11/12/2024,0.211950222,1,0.6585,0.37575,0.62525,0.57575
11/12/2024,0.212009249,1,0.659,0.374125,0.6255,0.575625
11/12/2024,0.212068276,1,0.6595,0.3725,0.62575,0.5755
11/12/2024,0.212127303,1,0.66,0.370875,0.626,0.575375
11/12/2024,0.21218633,1,0.6605,0.36925,0.62625,0.57525
11/12/2024,0.212245357,1,0.661,0.367625,0.6265,0.575125
11/12/2024,0.212304384,1,0.6615,0.366,0.62675,0.575
11/12/2024,0.212363411,1,0.662,0.364375,0.627,0.574875
11/12/2024,0.212422438,1,0.6625,0.36275,0.62725,0.57475
11/12/2024,0.212481465,1,0.663,0.361125,0.6275,0.574625
11/12/2024,0.212540492,1,0.6635,0.3595,0.62775,0.5745
11/12/2024,0.212599519,1,0.664,0.357875,0.628,0.574375
11/12/2024,0.212658546,1,0.6645,0.35625,0.62825,0.57425
11/12/2024,0.212717573,1,0.665,0.354625,0.6285,0.574125
11/12/2024,0.2127766,1,0.6655,0.353,0.62875,0.574
11/12/2024,0.212835627,1,0.666,0.351375,0.629,0.573875
11/12/2024,0.212894654,1,0.6665,0.34975,0.62925,0.57375
11/12/2024,0.212953681,1,0.667,0.348125,0.6295,0.573625
11/12/2024,0.213012708,1,0.6675,0.3465,0.62975,0.5735
11/12/2024,0.213071735,1,0.668,0.344875,0.63,0.573375
11/12/2024,0.213130762,1,0.6685,0.34325,0.63025,0.57325
11/12/2024,0.213189789,1,0.669,0.341625,0.6305,0.573125
11/12/2024,0.213248816,1,0.6695,0.34,0.63075,0.573
11/12/2024,0.213307843,1,0.67,0.338375,0.631,0.572875
11/12/2024,0.21336687,1,0.6705,0.33675,0.63125,0.57275
11/12/2024,0.213425897,1,0.671,0.335125,0.6315,0.572625
11/12/2024,0.213484924,1,0.6715,0.3335,0.63175,0.5725
11/12/2024,0.213543951,1,0.672,0.331875,0.632,0.572375
11/12/2024,0.213602978,1,0.6725,0.33025,0.63225,0.57225
11/12/2024,0.213662005,1,0.673,0.328625,0.6325,0.572125
11/12/2024,0.213721032,1,0.6735,0.327,0.63275,0.572
11/12/2024,0.213780059,1,0.674,0.325375,0.633,0.571875
11/12/2024,0.213839086,1,0.6745,0.32375,0.63325,0.57175
11/12/2024,0.213898113,1,0.675,0.322125,0.6335,0.571625
11/12/2024,0.21395714,1,0.6755,0.3205,0.63375,0.5715
11/12/2024,0.214016167,1,0.676,0.318875,0.634,0.571375
11/12/2024,0.214075194,1,0.6765,0.31725,0.63425,0.57125
11/12/2024,0.214134221,1,0.677,0.315625,0.6345,0.571125
